record_id,product_id,store_id,supplier_id,transaction_date,expiration_date,units_sold,units_wasted,revenue,waste_cost,profit,base_price,cost_price,selling_price
80813,DEL_HAM_949,STORE_002,SUPPLIER_14,2024-07-25,2024-08-05,434,0,3059.7,0,1315.02,8.6,4.02,7.05
80814,REA_SAN_993,STORE_003,SUPPLIER_07,2023-05-11,2023-05-12,361,0,1877.2,0,288.8,9.63,4.4,5.2
80815,PRO_BER_997,STORE_021,SUPPLIER_06,2023-02-02,2023-02-08,368,49,2112.32,160.72,744.56,6.92,3.28,5.74
80816,SEA_TIL_536,STORE_021,SUPPLIER_10,2024-06-03,2024-06-07,136,0,5426.4,0,3187.84,39.9,16.46,39.9
80817,BAK_MUF_104,STORE_031,SUPPLIER_17,2023-08-29,2023-08-30,348,0,567.24,0,13.92,3.02,1.59,1.63
80818,DAI_COT_833,STORE_016,SUPPLIER_01,2024-06-01,2024-06-21,412,0,1050.6,0,506.76,2.55,1.32,2.55
80819,BEV_COL_105,STORE_038,SUPPLIER_13,2024-01-21,2024-01-30,406,0,868.84,0,373.52,2.14,1.22,2.14
80820,FRO_FRO_259,STORE_034,SUPPLIER_15,2023-08-09,2023-10-23,278,35,3797.48,194.6,2057.2,13.66,5.56,13.66
80821,REA_SUS_576,STORE_043,SUPPLIER_07,2024-04-03,2024-04-08,60,65,907.2,601.9,-250.3,15.12,9.26,15.12
80822,MEA_LAM_321,STORE_032,SUPPLIER_04,2024-02-09,2024-02-16,101,108,2484.6,1581.12,-575.16,24.6,14.64,24.6
80823,PRO_TOM_666,STORE_038,SUPPLIER_15,2024-04-08,2024-04-20,155,3,248,2.79,101.06,1.6,0.93,1.6
80824,BEV_MIL_499,STORE_040,SUPPLIER_19,2023-04-03,2023-04-17,66,58,137.94,77.14,-26.98,2.09,1.33,2.09
80825,BAK_BRE_259,STORE_004,SUPPLIER_14,2023-12-21,2023-12-23,190,0,402.8,0,-193.8,4.93,3.14,2.12
80826,PHA_EYE_497,STORE_042,SUPPLIER_19,2023-08-17,2024-11-08,470,0,72882.9,0,37144.1,155.07,76.04,155.07
80827,REA_SAN_569,STORE_039,SUPPLIER_16,2024-05-24,2024-05-24,235,0,1708.45,0,213.85,13.21,6.36,7.27
80828,DAI_BUT_955,STORE_045,SUPPLIER_12,2024-11-04,2024-11-18,236,75,1847.88,330.75,476.37,9.32,4.41,7.83
80829,MEA_CHI_359,STORE_004,SUPPLIER_08,2023-03-25,2023-03-31,116,0,2683.08,0,1415.2,23.13,10.93,23.13
80830,MEA_SAU_973,STORE_030,SUPPLIER_10,2023-01-29,2023-02-02,34,20,201.62,78.2,-9.52,9.26,3.91,5.93
80831,PRO_TOM_131,STORE_024,SUPPLIER_09,2024-09-12,2024-09-18,74,76,235.32,145.92,-52.68,3.18,1.92,3.18
80832,DAI_MIL_488,STORE_004,SUPPLIER_07,2023-02-05,2023-02-12,60,0,480,0,241.2,8,3.98,8
80833,PHA_EYE_967,STORE_002,SUPPLIER_08,2023-11-16,2025-02-19,394,0,125217.14,0,51097.86,317.81,188.12,317.81
80834,DAI_SOU_690,STORE_007,SUPPLIER_08,2024-01-28,2024-02-10,173,75,672.97,186.75,55.45,3.89,2.49,3.89
80835,BEV_SMO_483,STORE_014,SUPPLIER_13,2024-04-08,2024-05-05,316,9,2082.44,27.36,1094.44,6.59,3.04,6.59
80836,MEA_BEE_400,STORE_009,SUPPLIER_15,2023-03-08,2023-03-11,250,131,5320,1123.98,2051.02,21.28,8.58,21.28
80837,PHA_VAC_445,STORE_043,SUPPLIER_05,2024-11-29,2026-04-18,230,0,25658.8,0,11946.2,111.56,59.62,111.56
80838,BEV_FRE_151,STORE_028,SUPPLIER_04,2024-05-20,2024-06-04,53,38,154.23,47.5,40.48,2.91,1.25,2.91
80839,FRO_PIZ_582,STORE_023,SUPPLIER_01,2023-07-11,2024-04-15,81,0,1168.02,0,185.49,18.02,12.13,14.42
80840,BEV_MIL_742,STORE_002,SUPPLIER_11,2024-02-08,2024-02-22,282,191,2241.9,960.73,-137.29,7.95,5.03,7.95
80841,BAK_CAK_942,STORE_002,SUPPLIER_03,2023-09-10,2023-09-14,354,82,3646.2,585.48,533.16,14.72,7.14,10.3
80842,DAI_MIL_267,STORE_034,SUPPLIER_02,2023-08-07,2023-08-11,61,23,201.91,40.94,52.39,3.81,1.78,3.31
80843,DEL_HAM_897,STORE_044,SUPPLIER_12,2023-06-28,2023-07-04,19,0,190.19,0,82.84,10.01,5.65,10.01
80844,MEA_TUR_765,STORE_006,SUPPLIER_07,2024-05-21,2024-05-28,161,29,3633.77,283.91,1773.67,22.57,9.79,22.57
80845,BAK_BAG_666,STORE_049,SUPPLIER_19,2023-01-27,2023-01-29,366,102,3206.16,567.12,604.08,8.76,5.56,8.76
80846,FRO_ICE_907,STORE_013,SUPPLIER_20,2024-09-04,2024-12-28,348,0,2731.8,0,863.04,9.34,5.37,7.85
80847,SEA_CRA_632,STORE_039,SUPPLIER_18,2023-01-06,2023-01-09,393,31,5089.35,261.64,1510.79,12.95,8.44,12.95
80848,DEL_DIP_853,STORE_010,SUPPLIER_10,2024-08-14,2024-08-17,43,14,326.37,102.06,-89.16,17.24,7.29,7.59
80849,SEA_TIL_757,STORE_041,SUPPLIER_20,2023-12-10,2023-12-12,412,0,6505.48,0,292.52,26.76,15.08,15.79
80850,DAI_COT_980,STORE_004,SUPPLIER_14,2023-09-02,2023-09-14,252,109,1408.68,391.31,112.69,5.59,3.59,5.59
80851,PRO_BAN_212,STORE_019,SUPPLIER_10,2023-09-16,2023-09-30,308,132,751.52,201.96,78.32,2.44,1.53,2.44
80852,PHA_BIO_942,STORE_002,SUPPLIER_03,2023-09-24,2023-12-02,173,68,9795.26,1619.76,4054.64,56.62,23.82,56.62
80853,SEA_SAL_809,STORE_034,SUPPLIER_09,2023-11-16,2023-11-23,106,64,4462.6,1720.32,-107,42.1,26.88,42.1
80854,BEV_KOM_558,STORE_022,SUPPLIER_06,2023-01-25,2023-02-18,287,0,1409.17,0,513.73,4.91,3.12,4.91
80855,FRO_FRO_986,STORE_012,SUPPLIER_08,2024-06-13,2025-01-12,479,0,8449.56,0,4574.45,17.64,8.09,17.64
80856,MEA_BEE_230,STORE_023,SUPPLIER_17,2023-09-15,2023-09-20,180,78,1902.6,651.3,-251.7,14.28,8.35,10.57
80857,DEL_TUR_394,STORE_026,SUPPLIER_15,2024-01-10,2024-01-19,177,18,1154.04,70.56,389.64,6.52,3.92,6.52
80858,BEV_COL_227,STORE_034,SUPPLIER_20,2023-12-05,2023-12-19,186,33,1333.62,208.23,-48.27,9.07,6.31,7.17
80859,PRO_BER_631,STORE_029,SUPPLIER_13,2024-12-09,2024-12-17,287,124,800.73,172.36,229.44,2.79,1.39,2.79
80860,BAK_BAG_870,STORE_011,SUPPLIER_15,2023-06-13,2023-06-14,147,0,417.48,0,116.13,5.08,2.05,2.84
80861,PRO_LET_642,STORE_038,SUPPLIER_09,2023-08-12,2023-08-30,445,0,2540.95,0,1068,5.71,3.31,5.71
80862,REA_SUS_248,STORE_047,SUPPLIER_05,2023-11-20,2023-11-21,127,0,444.5,0,-419.1,14.01,6.8,3.5
80863,REA_FRE_847,STORE_030,SUPPLIER_15,2023-07-18,2023-07-19,449,0,1558.03,0,-202.05,6.94,3.92,3.47
80864,BAK_CRO_592,STORE_008,SUPPLIER_03,2023-03-31,2023-04-06,7,10,21,19.3,-11.81,3,1.93,3
80865,FRO_FRO_594,STORE_048,SUPPLIER_01,2023-06-29,2024-02-14,167,0,903.47,0,504.34,5.41,2.39,5.41
80866,BAK_PAS_374,STORE_036,SUPPLIER_20,2023-10-27,2023-10-29,135,0,689.85,0,-267.3,14.19,7.09,5.11
80867,REA_SOU_306,STORE_038,SUPPLIER_18,2023-11-22,2023-11-23,50,0,326.5,0,128.5,6.53,3.96,6.53
80868,PHA_INS_579,STORE_021,SUPPLIER_18,2023-05-08,2023-11-02,377,0,60802.56,0,22812.27,161.28,100.77,161.28
80869,BEV_FRE_828,STORE_040,SUPPLIER_18,2023-01-01,2023-01-25,95,0,703.95,0,105.45,9.15,6.3,7.41
80870,DAI_SOU_715,STORE_050,SUPPLIER_12,2023-08-22,2023-08-28,443,9,1231.54,13.05,576.14,2.78,1.45,2.78
80871,BAK_CAK_356,STORE_014,SUPPLIER_13,2024-08-09,2024-08-13,255,68,1392.3,220.32,345.78,5.46,3.24,5.46
80872,REA_FRE_597,STORE_040,SUPPLIER_20,2023-09-30,2023-09-30,314,135,1293.68,870.75,-1602.37,11.45,6.45,4.12
80873,BEV_SMO_832,STORE_026,SUPPLIER_05,2024-03-02,2024-03-14,131,124,353.7,179.8,-16.05,2.7,1.45,2.7
80874,PHA_BIO_315,STORE_021,SUPPLIER_14,2023-02-05,2023-05-27,108,220,13176,16163.4,-10922.16,122,73.47,122
80875,SEA_TIL_105,STORE_013,SUPPLIER_10,2023-05-19,2023-05-26,285,156,7720.65,1783.08,2680.02,27.09,11.43,27.09
80876,FRO_FRO_691,STORE_020,SUPPLIER_16,2024-12-07,2025-06-06,162,154,879.66,483.56,-112.58,5.43,3.14,5.43
80877,REA_SOU_811,STORE_037,SUPPLIER_20,2024-11-19,2024-11-21,129,60,1382.88,559.8,-380.49,17.58,9.33,10.72
80878,MEA_CHI_843,STORE_028,SUPPLIER_07,2024-06-30,2024-07-02,24,11,74.88,51.48,-88.92,7.25,4.68,3.12
80879,BEV_FRE_942,STORE_050,SUPPLIER_20,2023-08-24,2023-08-30,32,14,200.64,52.5,28.14,6.27,3.75,6.27
80880,MEA_BEE_841,STORE_048,SUPPLIER_18,2023-07-23,2023-07-30,71,0,491.32,0,238.56,6.92,3.56,6.92
80881,FRO_PIZ_109,STORE_022,SUPPLIER_12,2023-07-26,2024-03-23,0,352,0,2432.32,-2432.32,12.63,6.91,12.63
80882,DEL_PRE_764,STORE_029,SUPPLIER_13,2023-06-27,2023-07-07,74,32,405.52,96.96,84.34,5.48,3.03,5.48
80883,PRO_LET_573,STORE_033,SUPPLIER_04,2024-07-21,2024-08-03,342,147,2004.12,517.44,282.84,5.86,3.52,5.86
80884,SEA_TUN_757,STORE_025,SUPPLIER_09,2023-08-12,2023-08-17,120,91,3922.8,2197.65,-1172.85,37.57,24.15,32.69
80885,FRO_FRO_502,STORE_009,SUPPLIER_17,2024-08-27,2025-04-24,224,0,2486.4,0,1072.96,11.1,6.31,11.1
80886,REA_SAN_318,STORE_049,SUPPLIER_10,2023-08-21,2023-08-21,315,136,1304.1,1049.92,-2177.62,11.19,7.72,4.14
80887,BEV_SMO_777,STORE_007,SUPPLIER_04,2024-12-20,2025-01-02,74,32,324.86,103.36,-17.52,5.77,3.23,4.39
80888,DEL_HUM_817,STORE_033,SUPPLIER_08,2024-08-30,2024-09-09,495,0,5306.4,0,2054.25,10.72,6.57,10.72
80889,DAI_BUT_771,STORE_007,SUPPLIER_10,2024-11-24,2024-12-15,128,27,392.96,41.85,152.71,3.07,1.55,3.07
80890,BAK_DON_405,STORE_012,SUPPLIER_11,2023-01-26,2023-01-31,42,19,615.3,138.13,171.83,14.65,7.27,14.65
80891,FRO_ICE_880,STORE_027,SUPPLIER_04,2024-05-10,2025-03-22,0,148,0,738.52,-738.52,10.05,4.99,10.05
80892,PHA_BIO_779,STORE_040,SUPPLIER_09,2024-12-07,2025-07-31,92,0,3238.4,0,1528.12,35.2,18.59,35.2
80893,PHA_EYE_898,STORE_033,SUPPLIER_05,2024-03-16,2024-12-24,0,230,0,8243.2,-8243.2,60.24,35.84,60.24
80894,DAI_MIL_359,STORE_039,SUPPLIER_15,2023-12-26,2023-12-31,123,143,851.16,674.96,-404.36,8.54,4.72,6.92
80895,REA_SUS_392,STORE_045,SUPPLIER_08,2024-05-26,2024-05-30,261,106,1785.24,474.88,141.08,6.84,4.48,6.84
80896,DAI_CHE_279,STORE_034,SUPPLIER_15,2023-03-17,2023-03-22,212,106,593.6,192.92,14.84,2.8,1.82,2.8
80897,BEV_FRE_997,STORE_048,SUPPLIER_05,2024-05-13,2024-06-02,315,73,2809.8,274.48,1350.92,8.92,3.76,8.92
80898,FRO_FRO_311,STORE_015,SUPPLIER_15,2023-05-09,2023-07-01,419,41,5866,348.5,1956,14,8.5,14
80899,BEV_FRE_354,STORE_007,SUPPLIER_10,2024-06-11,2024-06-19,183,79,1076.04,189.6,447.24,5.88,2.4,5.88
80900,REA_WRA_783,STORE_048,SUPPLIER_03,2024-10-26,2024-10-30,266,47,2037.56,377.41,-475.83,11.61,8.03,7.66
80901,PHA_INS_713,STORE_026,SUPPLIER_18,2023-10-13,2025-01-25,324,0,13724.64,0,7341.84,42.36,19.7,42.36
80902,FRO_ICE_839,STORE_010,SUPPLIER_20,2024-08-29,2025-01-06,0,231,0,1850.31,-1850.31,19.58,8.01,19.58
80903,BAK_BRE_730,STORE_046,SUPPLIER_04,2023-09-19,2023-09-26,416,0,960.96,0,453.44,2.31,1.22,2.31
80904,FRO_FRO_433,STORE_047,SUPPLIER_11,2023-07-24,2023-09-07,95,41,1634.95,380.07,374.23,17.21,9.27,17.21
80905,SEA_SHR_644,STORE_027,SUPPLIER_11,2023-12-11,2023-12-16,14,7,318.22,64.19,125.65,22.73,9.17,22.73
80906,REA_SAL_774,STORE_021,SUPPLIER_04,2023-12-08,2023-12-12,166,84,761.94,424.2,-500.56,7.91,5.05,4.59
80907,PRO_BAN_248,STORE_004,SUPPLIER_03,2024-11-14,2024-11-28,342,54,1330.38,84.24,712.62,3.89,1.56,3.89
80908,BEV_COL_554,STORE_036,SUPPLIER_19,2024-08-19,2024-09-07,384,0,1601.28,0,675.84,4.17,2.41,4.17
80909,BEV_KOM_496,STORE_042,SUPPLIER_11,2024-01-07,2024-01-30,271,0,1628.71,0,715.44,7.8,3.37,6.01
80910,BAK_BRE_247,STORE_045,SUPPLIER_17,2023-01-19,2023-01-25,325,140,3552.25,1017.8,171.7,10.93,7.27,10.93
80911,SEA_TIL_742,STORE_023,SUPPLIER_12,2024-10-08,2024-10-12,86,38,769.7,193.04,139.78,11.05,5.08,8.95
80912,BEV_COL_386,STORE_005,SUPPLIER_04,2024-03-11,2024-03-16,63,83,260.82,307.93,-280.84,5.67,3.71,4.14
80913,DAI_CRE_671,STORE_008,SUPPLIER_18,2023-09-03,2023-09-23,322,138,3268.3,914.94,218.5,10.15,6.63,10.15
80914,BEV_COL_984,STORE_003,SUPPLIER_05,2023-10-15,2023-10-29,26,0,170.82,0,57.72,6.57,4.35,6.57
80915,SEA_SHR_951,STORE_036,SUPPLIER_07,2023-04-08,2023-04-13,163,86,3036.69,1094.78,-133.08,18.63,12.73,18.63
80916,REA_SAN_844,STORE_050,SUPPLIER_17,2023-07-26,2023-07-28,49,0,419.44,0,-34.3,16.79,9.26,8.56
80917,SEA_CRA_906,STORE_025,SUPPLIER_08,2024-07-09,2024-07-14,103,42,4487.71,1131.48,581.41,43.57,26.94,43.57
80918,SEA_CRA_220,STORE_044,SUPPLIER_02,2024-06-22,2024-06-23,70,0,1036,0,-449.4,38.95,21.22,14.8
80919,BEV_MIL_423,STORE_025,SUPPLIER_15,2023-05-28,2023-06-10,317,137,1423.33,337.02,306.49,4.49,2.46,4.49
80920,BAK_BRE_342,STORE_040,SUPPLIER_17,2024-09-24,2024-09-28,76,76,674.88,484.88,-294.88,13.66,6.38,8.88
80921,BEV_SMO_558,STORE_037,SUPPLIER_08,2024-02-15,2024-02-27,476,18,1299.48,27.72,538.72,3.41,1.54,2.73
80922,DAI_SOU_988,STORE_049,SUPPLIER_08,2024-03-05,2024-03-19,275,118,596.75,167.56,38.69,2.17,1.42,2.17
80923,REA_SUS_800,STORE_030,SUPPLIER_20,2023-01-08,2023-01-12,276,0,1904.4,0,499.56,8.85,5.09,6.9
80924,BEV_MIL_883,STORE_038,SUPPLIER_03,2024-04-17,2024-05-06,19,25,174.04,121.5,-39.8,9.16,4.86,9.16
80925,BEV_KOM_908,STORE_015,SUPPLIER_14,2024-07-19,2024-08-10,478,0,1553.5,0,831.72,3.25,1.51,3.25
80926,PHA_INS_185,STORE_002,SUPPLIER_16,2024-08-27,2025-10-14,306,0,47270.88,0,21979.98,154.48,82.65,154.48
80927,DAI_SOU_342,STORE_020,SUPPLIER_06,2023-02-03,2023-02-18,135,59,1255.5,233.05,489.2,9.3,3.95,9.3
80928,REA_SUS_754,STORE_032,SUPPLIER_07,2023-12-24,2023-12-26,376,0,1707.04,0,319.6,7.82,3.69,4.54
80929,PHA_INS_845,STORE_039,SUPPLIER_18,2024-10-22,2025-02-07,0,48,0,7596,-7596,262.75,158.25,262.75
80930,FRO_FRO_222,STORE_011,SUPPLIER_03,2024-09-16,2025-01-06,358,77,6125.38,577.5,2862.88,17.11,7.5,17.11
80931,PRO_BAN_447,STORE_025,SUPPLIER_06,2024-03-06,2024-03-14,107,21,344.54,34.02,137.18,3.22,1.62,3.22
80932,DAI_CHE_359,STORE_005,SUPPLIER_14,2024-04-22,2024-04-29,64,28,218.88,56.84,32.12,3.42,2.03,3.42
80933,BEV_MIL_869,STORE_019,SUPPLIER_10,2024-08-06,2024-08-21,334,0,2401.46,0,1269.2,7.19,3.39,7.19
80934,DEL_TUR_386,STORE_045,SUPPLIER_14,2024-05-29,2024-06-06,231,33,1575.42,124.74,577.5,6.82,3.78,6.82
80935,PHA_BIO_346,STORE_025,SUPPLIER_20,2023-10-08,2024-03-07,0,60,0,2155.8,-2155.8,81.08,35.93,81.08
80936,BAK_MUF_382,STORE_046,SUPPLIER_11,2024-11-23,2024-11-26,14,6,59.64,14.94,9.84,4.26,2.49,4.26
80937,DEL_DIP_709,STORE_015,SUPPLIER_18,2023-11-19,2023-11-25,245,106,830.55,278.78,-92.58,4.19,2.63,3.39
80938,DAI_CHE_151,STORE_025,SUPPLIER_05,2024-10-05,2024-10-12,31,0,278.07,0,115.94,8.97,5.23,8.97
80939,BEV_MIL_645,STORE_009,SUPPLIER_10,2024-07-20,2024-08-06,382,0,2116.28,0,924.44,5.54,3.12,5.54
80940,MEA_GRO_146,STORE_026,SUPPLIER_12,2023-12-18,2023-12-25,344,0,5215.04,0,3078.8,15.16,6.21,15.16
80941,PHA_PRO_201,STORE_040,SUPPLIER_02,2023-09-05,2024-06-04,467,0,136732.93,0,44294.95,292.79,197.94,292.79
80942,SEA_COD_940,STORE_009,SUPPLIER_17,2024-07-15,2024-07-19,80,43,1883.2,1046.19,-1109.39,39.23,24.33,23.54
80943,PHA_BIO_603,STORE_033,SUPPLIER_08,2024-06-29,2025-05-04,300,182,22824,7436.52,3129.48,76.08,40.86,76.08
80944,BAK_BAG_394,STORE_007,SUPPLIER_01,2023-08-08,2023-08-13,88,79,1136.96,619.36,-172.32,12.92,7.84,12.92
80945,REA_SAL_747,STORE_030,SUPPLIER_11,2024-09-25,2024-09-29,324,139,4393.44,1182.89,453.31,13.56,8.51,13.56
80946,BAK_CAK_746,STORE_030,SUPPLIER_13,2023-10-22,2023-10-28,386,0,1489.96,0,509.52,3.86,2.54,3.86
80947,PHA_BIO_548,STORE_032,SUPPLIER_09,2024-07-08,2024-08-18,426,0,84893.28,0,20737.68,240.1,150.6,199.28
80948,BEV_KOM_256,STORE_023,SUPPLIER_07,2024-07-15,2024-08-01,352,0,1327.04,0,689.92,3.77,1.81,3.77
80949,BEV_FRE_934,STORE_001,SUPPLIER_11,2023-12-15,2023-12-25,445,30,3853.7,135.3,1711.45,8.66,4.51,8.66
80950,REA_SOU_783,STORE_043,SUPPLIER_14,2023-10-21,2023-10-25,315,0,4110.75,0,1943.55,13.05,6.88,13.05
80951,PHA_BIO_951,STORE_003,SUPPLIER_13,2023-02-16,2024-07-08,0,329,0,71722,-71722,420.6,218,420.6
80952,DEL_HAM_746,STORE_035,SUPPLIER_06,2023-07-18,2023-07-25,169,0,2330.51,0,848.38,13.79,8.77,13.79
80953,REA_FRE_428,STORE_015,SUPPLIER_15,2024-07-03,2024-07-07,196,147,1722.84,645.33,217.07,10.85,4.39,8.79
80954,PHA_BIO_364,STORE_016,SUPPLIER_07,2023-04-04,2024-01-17,115,50,18050.4,6233.5,-2520.15,186.86,124.67,156.96
80955,PRO_TOM_997,STORE_025,SUPPLIER_05,2024-09-16,2024-09-23,407,44,2905.98,147.4,1395.13,7.14,3.35,7.14
80956,REA_WRA_773,STORE_047,SUPPLIER_18,2023-04-15,2023-04-18,163,0,1165.45,0,627.55,8.13,3.3,7.15
80957,PHA_BIO_642,STORE_024,SUPPLIER_12,2023-06-28,2025-02-15,0,76,0,1993.48,-1993.48,61.6,26.23,61.6
80958,PRO_AVO_806,STORE_020,SUPPLIER_08,2023-09-20,2023-09-29,64,36,330.88,88.92,83.88,5.17,2.47,5.17
80959,PHA_VAC_390,STORE_015,SUPPLIER_06,2024-11-11,2026-10-04,352,0,113949.44,0,53032.32,323.72,173.06,323.72
80960,PRO_APP_241,STORE_010,SUPPLIER_18,2024-07-27,2024-08-11,496,0,3189.28,0,967.2,6.43,4.48,6.43
80961,REA_WRA_354,STORE_040,SUPPLIER_04,2024-10-05,2024-10-09,16,8,278.72,58.96,101.84,17.42,7.37,17.42
80962,FRO_FRO_719,STORE_018,SUPPLIER_13,2024-08-26,2024-10-10,175,0,2273.25,0,841.75,12.99,8.18,12.99
80963,BAK_BAG_348,STORE_030,SUPPLIER_17,2023-01-28,2023-02-01,220,0,855.8,0,376.2,3.89,2.18,3.89
80964,REA_FRE_380,STORE_022,SUPPLIER_17,2024-01-27,2024-01-29,269,0,874.25,0,-718.23,9.03,5.92,3.25
80965,SEA_CRA_948,STORE_025,SUPPLIER_07,2023-06-09,2023-06-12,181,14,6744.06,242.34,3368.61,37.26,17.31,37.26
80966,BEV_FRE_663,STORE_031,SUPPLIER_13,2023-05-15,2023-06-03,465,0,1246.2,0,627.75,2.68,1.33,2.68
80967,DAI_CHE_650,STORE_026,SUPPLIER_17,2023-10-31,2023-11-08,219,10,753.36,23.3,219.79,3.44,2.33,3.44
80968,REA_SAN_570,STORE_023,SUPPLIER_15,2023-06-17,2023-06-20,281,6,2649.83,41.7,655.18,17.15,6.95,9.43
80969,BAK_PAS_743,STORE_042,SUPPLIER_12,2024-02-23,2024-02-26,143,123,636.35,418.2,-268.05,8.24,3.4,4.45
80970,DAI_COT_211,STORE_045,SUPPLIER_12,2024-05-11,2024-05-25,216,136,1682.64,597.04,137.36,7.79,4.39,7.79
80971,DEL_TUR_823,STORE_029,SUPPLIER_09,2024-12-27,2025-01-01,36,0,185.76,0,72.72,6.45,3.14,5.16
80972,BAK_PAS_897,STORE_041,SUPPLIER_02,2024-08-03,2024-08-08,42,0,242.76,0,126.84,5.78,2.76,5.78
80973,PHA_ANT_525,STORE_008,SUPPLIER_07,2023-07-28,2024-02-29,207,90,53397.72,12911.4,10790.1,257.96,143.46,257.96
80974,PHA_INS_383,STORE_048,SUPPLIER_06,2024-11-07,2026-08-21,0,72,0,8605.44,-8605.44,187.74,119.52,187.74
80975,SEA_COD_467,STORE_047,SUPPLIER_19,2023-05-08,2023-05-10,26,13,276.64,179.27,-261.17,20.86,13.79,10.64
80976,REA_SAL_216,STORE_037,SUPPLIER_03,2023-06-14,2023-06-19,40,0,388,0,222,9.7,4.15,9.7
80977,REA_SOU_891,STORE_044,SUPPLIER_14,2024-05-04,2024-05-05,197,85,1022.43,400.35,-305.79,10.82,4.71,5.19
80978,DEL_HUM_112,STORE_047,SUPPLIER_17,2024-07-11,2024-07-21,437,0,7385.3,0,3338.68,16.9,9.26,16.9
80979,DAI_COT_713,STORE_011,SUPPLIER_09,2024-02-11,2024-02-20,312,88,3113.76,452.32,1057.76,9.98,5.14,9.98
80980,PHA_EYE_648,STORE_023,SUPPLIER_04,2023-04-18,2023-10-23,219,189,54612.03,22938.93,5093.07,249.37,121.37,249.37
80981,SEA_SAL_993,STORE_023,SUPPLIER_17,2024-04-10,2024-04-17,237,102,4095.36,831.3,1332.51,17.28,8.15,17.28
80982,SEA_CRA_153,STORE_001,SUPPLIER_06,2024-05-13,2024-05-16,167,115,5148.61,1423.7,1657.45,30.83,12.38,30.83
80983,FRO_FRO_704,STORE_045,SUPPLIER_05,2023-03-02,2023-06-30,219,178,3841.26,1329.66,875.67,17.54,7.47,17.54
80984,PHA_PRO_243,STORE_046,SUPPLIER_06,2024-08-14,2026-03-14,338,0,111330.44,0,63006.58,329.38,142.97,329.38
80985,MEA_BEE_706,STORE_040,SUPPLIER_01,2024-10-20,2024-10-25,484,0,3029.84,0,866.36,8.95,4.47,6.26
80986,FRO_FRO_154,STORE_039,SUPPLIER_04,2023-10-15,2023-12-12,7,4,55.09,19.6,1.19,7.87,4.9,7.87
80987,BEV_COL_745,STORE_010,SUPPLIER_12,2024-04-26,2024-05-13,314,0,2424.08,0,916.88,7.72,4.8,7.72
80988,MEA_BEE_357,STORE_007,SUPPLIER_19,2023-01-13,2023-01-19,284,147,2899.64,673.26,925.66,10.21,4.58,10.21
80989,DEL_TUR_559,STORE_004,SUPPLIER_06,2024-08-11,2024-08-21,473,0,5430.04,0,2331.89,11.48,6.55,11.48
80990,PHA_ANT_849,STORE_035,SUPPLIER_01,2023-09-29,2025-01-04,324,0,34745.76,0,19420.56,107.24,47.3,107.24
80991,PHA_BIO_249,STORE_009,SUPPLIER_19,2024-03-13,2025-04-17,37,16,8984.34,2394.88,1051.3,242.82,149.68,242.82
80992,DEL_DIP_606,STORE_016,SUPPLIER_12,2024-05-09,2024-05-16,48,71,858.72,545.28,-55.2,17.89,7.68,17.89
80993,BAK_BAG_236,STORE_044,SUPPLIER_07,2023-12-12,2023-12-16,142,0,474.28,0,254.18,3.34,1.55,3.34
80994,DAI_YOG_502,STORE_033,SUPPLIER_18,2023-10-08,2023-11-03,294,127,2381.4,661.67,187.99,10,5.21,8.1
80995,SEA_CRA_658,STORE_036,SUPPLIER_20,2024-05-15,2024-05-18,137,99,3067.43,1141.47,346.35,22.39,11.53,22.39
80996,PRO_TOM_969,STORE_011,SUPPLIER_03,2024-03-13,2024-04-01,88,38,388.96,113.62,12.22,4.42,2.99,4.42
80997,REA_SAN_633,STORE_048,SUPPLIER_14,2024-02-10,2024-02-14,332,0,3183.88,0,1603.56,9.59,4.76,9.59
80998,MEA_SAU_127,STORE_039,SUPPLIER_08,2023-11-09,2023-11-13,217,44,3515.4,547.8,265.95,22.81,12.45,16.2
80999,DEL_SAL_217,STORE_041,SUPPLIER_03,2024-03-19,2024-03-23,13,22,227.89,250.14,-170.06,17.53,11.37,17.53
81000,PHA_ANT_976,STORE_003,SUPPLIER_18,2024-03-22,2024-10-02,119,52,15434.3,3918.72,2547.74,129.7,75.36,129.7
81001,BEV_KOM_918,STORE_023,SUPPLIER_06,2023-07-08,2023-07-18,397,0,1520.51,0,627.26,3.83,2.25,3.83
81002,DEL_PRE_191,STORE_038,SUPPLIER_08,2023-11-04,2023-11-10,399,0,3447.36,0,1113.21,8.64,5.85,8.64
81003,PRO_APP_715,STORE_040,SUPPLIER_06,2024-09-25,2024-10-12,434,34,1840.16,85.34,665.48,4.24,2.51,4.24
81004,DEL_HAM_469,STORE_049,SUPPLIER_16,2024-04-24,2024-05-06,382,0,3609.9,0,1107.8,9.45,6.55,9.45
81005,BAK_BRE_154,STORE_050,SUPPLIER_10,2024-12-02,2024-12-05,341,0,3031.49,0,1500.4,11.11,4.49,8.89
81006,DEL_TUR_739,STORE_030,SUPPLIER_06,2023-06-29,2023-07-03,121,2,1067.22,10.08,447.3,8.82,5.04,8.82
81007,FRO_FRO_902,STORE_018,SUPPLIER_03,2023-07-24,2023-12-18,147,0,2892.96,0,1155.42,19.68,11.82,19.68
81008,PRO_APP_691,STORE_024,SUPPLIER_19,2024-08-18,2024-08-22,436,0,636.56,0,305.2,1.46,0.76,1.46
