full_date,date_key,day_of_week,is_weekend,month,day,year,quarter,week_of_year
2024-09-17,20240917,1,0,9,17,2024,3,38
2024-01-18,20240118,3,0,1,18,2024,1,3
2024-11-20,20241120,2,0,11,20,2024,4,47
2023-04-26,20230426,2,0,4,26,2023,2,17
2023-10-06,20231006,4,0,10,6,2023,4,40
2023-07-12,20230712,2,0,7,12,2023,3,28
2023-02-26,20230226,6,1,2,26,2023,1,9
2024-05-27,20240527,0,0,5,27,2024,2,22
2023-03-08,20230308,2,0,3,8,2023,1,10
2023-05-27,20230527,5,1,5,27,2023,2,21
2024-06-28,20240628,4,0,6,28,2024,2,26
2024-08-19,20240819,0,0,8,19,2024,3,34
2024-04-10,20240410,2,0,4,10,2024,2,15
2023-01-23,20230123,0,0,1,23,2023,1,4
2024-11-20,20241120,2,0,11,20,2024,4,47
2023-03-15,20230315,2,0,3,15,2023,1,11
2023-01-28,20230128,5,1,1,28,2023,1,4
2023-10-16,20231016,0,0,10,16,2023,4,42
2023-03-23,20230323,3,0,3,23,2023,1,12
2023-11-30,20231130,3,0,11,30,2023,4,48
2023-04-13,20230413,3,0,4,13,2023,2,15
2023-09-10,20230910,6,1,9,10,2023,3,37
2023-11-01,20231101,2,0,11,1,2023,4,44
2024-03-05,20240305,1,0,3,5,2024,1,10
2024-09-26,20240926,3,0,9,26,2024,3,39
2023-08-25,20230825,4,0,8,25,2023,3,34
2023-07-29,20230729,5,1,7,29,2023,3,30
2023-05-05,20230505,4,0,5,5,2023,2,18
2024-04-16,20240416,1,0,4,16,2024,2,16
2024-08-03,20240803,5,1,8,3,2024,3,31
2023-05-16,20230516,1,0,5,16,2023,2,20
2023-06-04,20230604,6,1,6,4,2023,2,23
2024-07-10,20240710,2,0,7,10,2024,3,28
2024-01-12,20240112,4,0,1,12,2024,1,2
2024-06-29,20240629,5,1,6,29,2024,2,26
2023-05-01,20230501,0,0,5,1,2023,2,18
2024-07-10,20240710,2,0,7,10,2024,3,28
2023-05-22,20230522,0,0,5,22,2023,2,21
2024-05-29,20240529,2,0,5,29,2024,2,22
2023-06-03,20230603,5,1,6,3,2023,2,22
2023-08-03,20230803,3,0,8,3,2023,3,31
2024-09-09,20240909,0,0,9,9,2024,3,37
2024-05-14,20240514,1,0,5,14,2024,2,20
2024-02-12,20240212,0,0,2,12,2024,1,7
2023-03-05,20230305,6,1,3,5,2023,1,10
2023-11-18,20231118,5,1,11,18,2023,4,46
2023-09-02,20230902,5,1,9,2,2023,3,35
2023-05-25,20230525,3,0,5,25,2023,2,21
2023-10-10,20231010,1,0,10,10,2023,4,41
2023-08-18,20230818,4,0,8,18,2023,3,33
2023-11-22,20231122,2,0,11,22,2023,4,47
2023-08-02,20230802,2,0,8,2,2023,3,31
2024-01-17,20240117,2,0,1,17,2024,1,3
2024-08-05,20240805,0,0,8,5,2024,3,32
2023-11-26,20231126,6,1,11,26,2023,4,48
2023-12-04,20231204,0,0,12,4,2023,4,49
2024-05-01,20240501,2,0,5,1,2024,2,18
2024-08-24,20240824,5,1,8,24,2024,3,34
2024-12-27,20241227,4,0,12,27,2024,4,52
2024-08-18,20240818,6,1,8,18,2024,3,34
2024-08-17,20240817,5,1,8,17,2024,3,33
2023-10-26,20231026,3,0,10,26,2023,4,43
2024-10-19,20241019,5,1,10,19,2024,4,42
2023-01-28,20230128,5,1,1,28,2023,1,4
2024-07-24,20240724,2,0,7,24,2024,3,30
2023-09-16,20230916,5,1,9,16,2023,3,37
2023-07-26,20230726,2,0,7,26,2023,3,30
2024-10-23,20241023,2,0,10,23,2024,4,43
2023-07-23,20230723,6,1,7,23,2023,3,30
2023-09-21,20230921,3,0,9,21,2023,3,38
2024-01-26,20240126,4,0,1,26,2024,1,4
2023-10-14,20231014,5,1,10,14,2023,4,41
2023-12-18,20231218,0,0,12,18,2023,4,51
2023-10-22,20231022,6,1,10,22,2023,4,43
2023-04-02,20230402,6,1,4,2,2023,2,14
2024-10-03,20241003,3,0,10,3,2024,4,40
2024-02-23,20240223,4,0,2,23,2024,1,8
2024-10-06,20241006,6,1,10,6,2024,4,41
2024-10-05,20241005,5,1,10,5,2024,4,40
2023-05-08,20230508,0,0,5,8,2023,2,19
2024-12-01,20241201,6,1,12,1,2024,4,49
2023-05-12,20230512,4,0,5,12,2023,2,19
2024-04-22,20240422,0,0,4,22,2024,2,17
2024-05-26,20240526,6,1,5,26,2024,2,22
2024-10-25,20241025,4,0,10,25,2024,4,43
2024-07-01,20240701,0,0,7,1,2024,3,27
2023-04-21,20230421,4,0,4,21,2023,2,16
2024-04-04,20240404,3,0,4,4,2024,2,14
2023-12-06,20231206,2,0,12,6,2023,4,49
2023-11-25,20231125,5,1,11,25,2023,4,47
2023-12-01,20231201,4,0,12,1,2023,4,48
2024-02-09,20240209,4,0,2,9,2024,1,6
2023-10-28,20231028,5,1,10,28,2023,4,43
2023-05-09,20230509,1,0,5,9,2023,2,19
2024-05-07,20240507,1,0,5,7,2024,2,19
2023-08-29,20230829,1,0,8,29,2023,3,35
2023-06-04,20230604,6,1,6,4,2023,2,23
2023-12-05,20231205,1,0,12,5,2023,4,49
2024-05-27,20240527,0,0,5,27,2024,2,22
2024-08-26,20240826,0,0,8,26,2024,3,35
2023-04-22,20230422,5,1,4,22,2023,2,16
2023-01-02,20230102,0,0,1,2,2023,1,1
2023-05-21,20230521,6,1,5,21,2023,2,21
2024-08-27,20240827,1,0,8,27,2024,3,35
2024-12-28,20241228,5,1,12,28,2024,4,52
2024-11-28,20241128,3,0,11,28,2024,4,48
2024-07-21,20240721,6,1,7,21,2024,3,30
2023-02-20,20230220,0,0,2,20,2023,1,8
2024-01-17,20240117,2,0,1,17,2024,1,3
2023-11-16,20231116,3,0,11,16,2023,4,46
2023-01-20,20230120,4,0,1,20,2023,1,3
2023-06-26,20230626,0,0,6,26,2023,2,26
2024-09-21,20240921,5,1,9,21,2024,3,38
2024-11-01,20241101,4,0,11,1,2024,4,44
2024-12-01,20241201,6,1,12,1,2024,4,49
2024-08-06,20240806,1,0,8,6,2024,3,32
2024-03-28,20240328,3,0,3,28,2024,1,13
2024-04-27,20240427,5,1,4,27,2024,2,17
2023-07-29,20230729,5,1,7,29,2023,3,30
2024-02-28,20240228,2,0,2,28,2024,1,9
2024-02-23,20240223,4,0,2,23,2024,1,8
2023-01-15,20230115,6,1,1,15,2023,1,3
2024-06-23,20240623,6,1,6,23,2024,2,26
2023-07-13,20230713,3,0,7,13,2023,3,28
2023-10-22,20231022,6,1,10,22,2023,4,43
2024-08-23,20240823,4,0,8,23,2024,3,34
2024-12-10,20241210,1,0,12,10,2024,4,50
2023-10-04,20231004,2,0,10,4,2023,4,40
2023-04-04,20230404,1,0,4,4,2023,2,14
2024-03-14,20240314,3,0,3,14,2024,1,11
2023-05-20,20230520,5,1,5,20,2023,2,20
2023-10-02,20231002,0,0,10,2,2023,4,40
2024-04-17,20240417,2,0,4,17,2024,2,16
2024-06-12,20240612,2,0,6,12,2024,2,24
2024-03-15,20240315,4,0,3,15,2024,1,11
2024-07-09,20240709,1,0,7,9,2024,3,28
2023-02-01,20230201,2,0,2,1,2023,1,5
2024-09-21,20240921,5,1,9,21,2024,3,38
2023-10-19,20231019,3,0,10,19,2023,4,42
2024-06-03,20240603,0,0,6,3,2024,2,23
2023-03-06,20230306,0,0,3,6,2023,1,10
2023-10-29,20231029,6,1,10,29,2023,4,44
2024-09-03,20240903,1,0,9,3,2024,3,36
2024-01-11,20240111,3,0,1,11,2024,1,2
2023-12-15,20231215,4,0,12,15,2023,4,50
2023-03-07,20230307,1,0,3,7,2023,1,10
2024-11-05,20241105,1,0,11,5,2024,4,45
2024-10-27,20241027,6,1,10,27,2024,4,44
2023-09-13,20230913,2,0,9,13,2023,3,37
2024-10-23,20241023,2,0,10,23,2024,4,43
2023-10-18,20231018,2,0,10,18,2023,4,42
2023-11-06,20231106,0,0,11,6,2023,4,45
2023-12-29,20231229,4,0,12,29,2023,4,52
2024-02-24,20240224,5,1,2,24,2024,1,8
2023-09-27,20230927,2,0,9,27,2023,3,39
2024-06-22,20240622,5,1,6,22,2024,2,25
2024-02-11,20240211,6,1,2,11,2024,1,7
2023-01-11,20230111,2,0,1,11,2023,1,2
2024-03-05,20240305,1,0,3,5,2024,1,10
2024-12-19,20241219,3,0,12,19,2024,4,51
2024-09-08,20240908,6,1,9,8,2024,3,37
2023-12-21,20231221,3,0,12,21,2023,4,51
2023-04-10,20230410,0,0,4,10,2023,2,15
2024-01-21,20240121,6,1,1,21,2024,1,4
2023-04-26,20230426,2,0,4,26,2023,2,17
2023-11-06,20231106,0,0,11,6,2023,4,45
2023-05-24,20230524,2,0,5,24,2023,2,21
2023-02-11,20230211,5,1,2,11,2023,1,6
2023-01-16,20230116,0,0,1,16,2023,1,3
2023-07-12,20230712,2,0,7,12,2023,3,28
2023-03-17,20230317,4,0,3,17,2023,1,11
2023-11-06,20231106,0,0,11,6,2023,4,45
2024-09-07,20240907,5,1,9,7,2024,3,36
2023-04-19,20230419,2,0,4,19,2023,2,16
2024-12-14,20241214,5,1,12,14,2024,4,50
2024-05-10,20240510,4,0,5,10,2024,2,19
2024-06-13,20240613,3,0,6,13,2024,2,24
2023-04-11,20230411,1,0,4,11,2023,2,15
2023-05-03,20230503,2,0,5,3,2023,2,18
2023-04-27,20230427,3,0,4,27,2023,2,17
2023-09-21,20230921,3,0,9,21,2023,3,38
2023-05-16,20230516,1,0,5,16,2023,2,20
2024-03-01,20240301,4,0,3,1,2024,1,9
2023-07-04,20230704,1,0,7,4,2023,3,27
2023-03-02,20230302,3,0,3,2,2023,1,9
2024-11-21,20241121,3,0,11,21,2024,4,47
2024-02-12,20240212,0,0,2,12,2024,1,7
2024-10-09,20241009,2,0,10,9,2024,4,41
2023-12-15,20231215,4,0,12,15,2023,4,50
2023-07-10,20230710,0,0,7,10,2023,3,28
2024-02-03,20240203,5,1,2,3,2024,1,5
2024-01-04,20240104,3,0,1,4,2024,1,1
2024-12-03,20241203,1,0,12,3,2024,4,49
2024-04-24,20240424,2,0,4,24,2024,2,17
2023-01-25,20230125,2,0,1,25,2023,1,4
2024-11-29,20241129,4,0,11,29,2024,4,48
2023-04-12,20230412,2,0,4,12,2023,2,15
2024-04-29,20240429,0,0,4,29,2024,2,18
2023-05-17,20230517,2,0,5,17,2023,2,20
2024-06-21,20240621,4,0,6,21,2024,2,25
2024-05-02,20240502,3,0,5,2,2024,2,18
2024-02-21,20240221,2,0,2,21,2024,1,8
2024-08-05,20240805,0,0,8,5,2024,3,32
2024-01-20,20240120,5,1,1,20,2024,1,3
2024-01-11,20240111,3,0,1,11,2024,1,2
2024-12-19,20241219,3,0,12,19,2024,4,51
2024-03-05,20240305,1,0,3,5,2024,1,10
2023-11-01,20231101,2,0,11,1,2023,4,44
2024-04-18,20240418,3,0,4,18,2024,2,16
2024-01-22,20240122,0,0,1,22,2024,1,4
2024-04-29,20240429,0,0,4,29,2024,2,18
2023-02-20,20230220,0,0,2,20,2023,1,8
2023-03-17,20230317,4,0,3,17,2023,1,11
2023-08-14,20230814,0,0,8,14,2023,3,33
2023-08-23,20230823,2,0,8,23,2023,3,34
2024-06-03,20240603,0,0,6,3,2024,2,23
2023-04-24,20230424,0,0,4,24,2023,2,17
2024-08-31,20240831,5,1,8,31,2024,3,35
2024-05-10,20240510,4,0,5,10,2024,2,19
2023-03-31,20230331,4,0,3,31,2023,1,13
2023-11-22,20231122,2,0,11,22,2023,4,47
2023-05-07,20230507,6,1,5,7,2023,2,19
2023-03-11,20230311,5,1,3,11,2023,1,10
2024-05-16,20240516,3,0,5,16,2024,2,20
2024-03-09,20240309,5,1,3,9,2024,1,10
2023-01-20,20230120,4,0,1,20,2023,1,3
2023-07-05,20230705,2,0,7,5,2023,3,27
2024-01-03,20240103,2,0,1,3,2024,1,1
2023-05-21,20230521,6,1,5,21,2023,2,21
2023-10-25,20231025,2,0,10,25,2023,4,43
2024-08-20,20240820,1,0,8,20,2024,3,34
2023-11-21,20231121,1,0,11,21,2023,4,47
2024-03-25,20240325,0,0,3,25,2024,1,13
2023-06-06,20230606,1,0,6,6,2023,2,23
2024-07-27,20240727,5,1,7,27,2024,3,30
2023-06-11,20230611,6,1,6,11,2023,2,24
2024-02-24,20240224,5,1,2,24,2024,1,8
2024-11-15,20241115,4,0,11,15,2024,4,46
2023-05-12,20230512,4,0,5,12,2023,2,19
2024-01-17,20240117,2,0,1,17,2024,1,3
2023-03-17,20230317,4,0,3,17,2023,1,11
2024-01-09,20240109,1,0,1,9,2024,1,2
2023-11-15,20231115,2,0,11,15,2023,4,46
2024-06-05,20240605,2,0,6,5,2024,2,23
2024-02-12,20240212,0,0,2,12,2024,1,7
2023-01-06,20230106,4,0,1,6,2023,1,1
2024-08-02,20240802,4,0,8,2,2024,3,31
2023-11-30,20231130,3,0,11,30,2023,4,48
2023-05-29,20230529,0,0,5,29,2023,2,22
2024-07-12,20240712,4,0,7,12,2024,3,28
2023-07-28,20230728,4,0,7,28,2023,3,30
2023-12-20,20231220,2,0,12,20,2023,4,51
2023-09-08,20230908,4,0,9,8,2023,3,36
2023-09-17,20230917,6,1,9,17,2023,3,38
2024-01-18,20240118,3,0,1,18,2024,1,3
2023-06-23,20230623,4,0,6,23,2023,2,25
2023-10-08,20231008,6,1,10,8,2023,4,41
2023-07-01,20230701,5,1,7,1,2023,3,26
2023-04-10,20230410,0,0,4,10,2023,2,15
2023-10-04,20231004,2,0,10,4,2023,4,40
2024-09-05,20240905,3,0,9,5,2024,3,36
2024-07-24,20240724,2,0,7,24,2024,3,30
2023-04-09,20230409,6,1,4,9,2023,2,15
2023-01-13,20230113,4,0,1,13,2023,1,2
2024-10-28,20241028,0,0,10,28,2024,4,44
2024-07-17,20240717,2,0,7,17,2024,3,29
2023-03-26,20230326,6,1,3,26,2023,1,13
2024-05-08,20240508,2,0,5,8,2024,2,19
2023-04-18,20230418,1,0,4,18,2023,2,16
2023-04-13,20230413,3,0,4,13,2023,2,15
2023-11-30,20231130,3,0,11,30,2023,4,48
2024-03-25,20240325,0,0,3,25,2024,1,13
2024-03-17,20240317,6,1,3,17,2024,1,12
2024-01-05,20240105,4,0,1,5,2024,1,1
2024-07-18,20240718,3,0,7,18,2024,3,29
2024-08-01,20240801,3,0,8,1,2024,3,31
2024-03-03,20240303,6,1,3,3,2024,1,10
2024-05-30,20240530,3,0,5,30,2024,2,22
2024-03-01,20240301,4,0,3,1,2024,1,9
2024-04-05,20240405,4,0,4,5,2024,2,14
2023-03-09,20230309,3,0,3,9,2023,1,10
2024-08-23,20240823,4,0,8,23,2024,3,34
2023-10-30,20231030,0,0,10,30,2023,4,44
2024-05-07,20240507,1,0,5,7,2024,2,19
2023-10-10,20231010,1,0,10,10,2023,4,41
2023-12-19,20231219,1,0,12,19,2023,4,51
2023-03-16,20230316,3,0,3,16,2023,1,11
2024-05-12,20240512,6,1,5,12,2024,2,20
2023-04-15,20230415,5,1,4,15,2023,2,15
2024-02-10,20240210,5,1,2,10,2024,1,6
2023-11-04,20231104,5,1,11,4,2023,4,44
2023-09-07,20230907,3,0,9,7,2023,3,36
2024-04-05,20240405,4,0,4,5,2024,2,14
2023-03-16,20230316,3,0,3,16,2023,1,11
2024-02-02,20240202,4,0,2,2,2024,1,5
2023-06-12,20230612,0,0,6,12,2023,2,24
2024-10-21,20241021,0,0,10,21,2024,4,43
2023-10-03,20231003,1,0,10,3,2023,4,40
2023-10-25,20231025,2,0,10,25,2023,4,43
2023-08-29,20230829,1,0,8,29,2023,3,35
2023-04-19,20230419,2,0,4,19,2023,2,16
2023-06-24,20230624,5,1,6,24,2023,2,25
2023-07-23,20230723,6,1,7,23,2023,3,30
2023-08-29,20230829,1,0,8,29,2023,3,35
2023-01-12,20230112,3,0,1,12,2023,1,2
2023-09-23,20230923,5,1,9,23,2023,3,38
2023-09-06,20230906,2,0,9,6,2023,3,36
2024-07-20,20240720,5,1,7,20,2024,3,29
2023-05-29,20230529,0,0,5,29,2023,2,22
2023-04-11,20230411,1,0,4,11,2023,2,15
2024-08-03,20240803,5,1,8,3,2024,3,31
2023-03-19,20230319,6,1,3,19,2023,1,12
2023-09-17,20230917,6,1,9,17,2023,3,38
2023-11-05,20231105,6,1,11,5,2023,4,45
2024-05-01,20240501,2,0,5,1,2024,2,18
2024-10-29,20241029,1,0,10,29,2024,4,44
2024-11-11,20241111,0,0,11,11,2024,4,46
2023-08-10,20230810,3,0,8,10,2023,3,32
2024-05-25,20240525,5,1,5,25,2024,2,21
2023-05-13,20230513,5,1,5,13,2023,2,19
2024-12-16,20241216,0,0,12,16,2024,4,51
2024-03-29,20240329,4,0,3,29,2024,1,13
2023-05-04,20230504,3,0,5,4,2023,2,18
2023-01-13,20230113,4,0,1,13,2023,1,2
2024-10-24,20241024,3,0,10,24,2024,4,43
2023-08-21,20230821,0,0,8,21,2023,3,34
2023-07-27,20230727,3,0,7,27,2023,3,30
2024-04-30,20240430,1,0,4,30,2024,2,18
2023-09-27,20230927,2,0,9,27,2023,3,39
2023-06-14,20230614,2,0,6,14,2023,2,24
2024-10-20,20241020,6,1,10,20,2024,4,43
2024-11-12,20241112,1,0,11,12,2024,4,46
2024-05-02,20240502,3,0,5,2,2024,2,18
2024-08-04,20240804,6,1,8,4,2024,3,32
2024-04-29,20240429,0,0,4,29,2024,2,18
2024-09-01,20240901,6,1,9,1,2024,3,36
2024-09-10,20240910,1,0,9,10,2024,3,37
2024-05-06,20240506,0,0,5,6,2024,2,19
2024-12-01,20241201,6,1,12,1,2024,4,49
2024-09-23,20240923,0,0,9,23,2024,3,39
2024-01-17,20240117,2,0,1,17,2024,1,3
2024-05-20,20240520,0,0,5,20,2024,2,21
2023-10-09,20231009,0,0,10,9,2023,4,41
2024-01-06,20240106,5,1,1,6,2024,1,1
2024-01-23,20240123,1,0,1,23,2024,1,4
2023-02-20,20230220,0,0,2,20,2023,1,8
2024-08-15,20240815,3,0,8,15,2024,3,33
2024-04-06,20240406,5,1,4,6,2024,2,14
2024-01-19,20240119,4,0,1,19,2024,1,3
2024-08-27,20240827,1,0,8,27,2024,3,35
2024-08-10,20240810,5,1,8,10,2024,3,32
2024-09-11,20240911,2,0,9,11,2024,3,37
2023-06-10,20230610,5,1,6,10,2023,2,23
2023-09-24,20230924,6,1,9,24,2023,3,39
2024-05-29,20240529,2,0,5,29,2024,2,22
2024-05-11,20240511,5,1,5,11,2024,2,19
2024-05-30,20240530,3,0,5,30,2024,2,22
2023-03-04,20230304,5,1,3,4,2023,1,9
2023-05-26,20230526,4,0,5,26,2023,2,21
2023-07-12,20230712,2,0,7,12,2023,3,28
2023-02-04,20230204,5,1,2,4,2023,1,5
2024-10-21,20241021,0,0,10,21,2024,4,43
2023-06-06,20230606,1,0,6,6,2023,2,23
2023-07-24,20230724,0,0,7,24,2023,3,30
2024-12-30,20241230,0,0,12,30,2024,4,53
2024-11-02,20241102,5,1,11,2,2024,4,44
2023-03-09,20230309,3,0,3,9,2023,1,10
2023-01-15,20230115,6,1,1,15,2023,1,3
2024-12-06,20241206,4,0,12,6,2024,4,49
2024-05-27,20240527,0,0,5,27,2024,2,22
2023-11-20,20231120,0,0,11,20,2023,4,47
2024-05-17,20240517,4,0,5,17,2024,2,20
2024-02-19,20240219,0,0,2,19,2024,1,8
2023-03-26,20230326,6,1,3,26,2023,1,13
2024-12-04,20241204,2,0,12,4,2024,4,49
2024-08-04,20240804,6,1,8,4,2024,3,32
2024-01-10,20240110,2,0,1,10,2024,1,2
2024-09-13,20240913,4,0,9,13,2024,3,37
2023-03-03,20230303,4,0,3,3,2023,1,9
2023-10-24,20231024,1,0,10,24,2023,4,43
2024-02-18,20240218,6,1,2,18,2024,1,8
2024-09-09,20240909,0,0,9,9,2024,3,37
2024-01-02,20240102,1,0,1,2,2024,1,1
2023-03-24,20230324,4,0,3,24,2023,1,12
2024-01-21,20240121,6,1,1,21,2024,1,4
2024-09-23,20240923,0,0,9,23,2024,3,39
2024-12-26,20241226,3,0,12,26,2024,4,52
2024-12-22,20241222,6,1,12,22,2024,4,52
2023-10-18,20231018,2,0,10,18,2023,4,42
2023-07-05,20230705,2,0,7,5,2023,3,27
2023-07-26,20230726,2,0,7,26,2023,3,30
2023-08-02,20230802,2,0,8,2,2023,3,31
2023-03-03,20230303,4,0,3,3,2023,1,9
2024-12-04,20241204,2,0,12,4,2024,4,49
2024-01-12,20240112,4,0,1,12,2024,1,2
2024-05-03,20240503,4,0,5,3,2024,2,18
2024-10-20,20241020,6,1,10,20,2024,4,43
2024-04-10,20240410,2,0,4,10,2024,2,15
2024-02-29,20240229,3,0,2,29,2024,1,9
2024-02-24,20240224,5,1,2,24,2024,1,8
2024-10-09,20241009,2,0,10,9,2024,4,41
2023-03-08,20230308,2,0,3,8,2023,1,10
2023-06-02,20230602,4,0,6,2,2023,2,22
2024-02-09,20240209,4,0,2,9,2024,1,6
2023-11-09,20231109,3,0,11,9,2023,4,45
2024-07-31,20240731,2,0,7,31,2024,3,31
2023-07-31,20230731,0,0,7,31,2023,3,31
2023-02-28,20230228,1,0,2,28,2023,1,9
2024-04-05,20240405,4,0,4,5,2024,2,14
2024-05-15,20240515,2,0,5,15,2024,2,20
2024-10-13,20241013,6,1,10,13,2024,4,42
2023-03-03,20230303,4,0,3,3,2023,1,9
2024-03-10,20240310,6,1,3,10,2024,1,11
2024-10-06,20241006,6,1,10,6,2024,4,41
2023-10-09,20231009,0,0,10,9,2023,4,41
2023-10-17,20231017,1,0,10,17,2023,4,42
2023-01-06,20230106,4,0,1,6,2023,1,1
2023-04-18,20230418,1,0,4,18,2023,2,16
2024-06-12,20240612,2,0,6,12,2024,2,24
2023-09-26,20230926,1,0,9,26,2023,3,39
2024-12-18,20241218,2,0,12,18,2024,4,51
2024-01-01,20240101,0,0,1,1,2024,1,1
2024-10-09,20241009,2,0,10,9,2024,4,41
2023-09-26,20230926,1,0,9,26,2023,3,39
2023-01-23,20230123,0,0,1,23,2023,1,4
2024-01-26,20240126,4,0,1,26,2024,1,4
2023-02-16,20230216,3,0,2,16,2023,1,7
2023-11-03,20231103,4,0,11,3,2023,4,44
2024-09-26,20240926,3,0,9,26,2024,3,39
2024-03-01,20240301,4,0,3,1,2024,1,9
2023-01-31,20230131,1,0,1,31,2023,1,5
2023-06-28,20230628,2,0,6,28,2023,2,26
2023-08-01,20230801,1,0,8,1,2023,3,31
2023-11-08,20231108,2,0,11,8,2023,4,45
2024-11-25,20241125,0,0,11,25,2024,4,48
2024-06-08,20240608,5,1,6,8,2024,2,23
2024-03-15,20240315,4,0,3,15,2024,1,11
2023-07-31,20230731,0,0,7,31,2023,3,31
2024-04-02,20240402,1,0,4,2,2024,2,14
2024-06-20,20240620,3,0,6,20,2024,2,25
2024-07-30,20240730,1,0,7,30,2024,3,31
2024-02-15,20240215,3,0,2,15,2024,1,7
2024-02-04,20240204,6,1,2,4,2024,1,6
2023-09-09,20230909,5,1,9,9,2023,3,36
2023-08-25,20230825,4,0,8,25,2023,3,34
2024-05-19,20240519,6,1,5,19,2024,2,21
2024-11-08,20241108,4,0,11,8,2024,4,45
2023-08-08,20230808,1,0,8,8,2023,3,32
2024-07-31,20240731,2,0,7,31,2024,3,31
2023-06-14,20230614,2,0,6,14,2023,2,24
2023-09-09,20230909,5,1,9,9,2023,3,36
2024-07-16,20240716,1,0,7,16,2024,3,29
2023-10-25,20231025,2,0,10,25,2023,4,43
2024-05-24,20240524,4,0,5,24,2024,2,21
2024-06-21,20240621,4,0,6,21,2024,2,25
2024-09-10,20240910,1,0,9,10,2024,3,37
2024-01-26,20240126,4,0,1,26,2024,1,4
2024-08-17,20240817,5,1,8,17,2024,3,33
2024-09-29,20240929,6,1,9,29,2024,3,40
2023-11-03,20231103,4,0,11,3,2023,4,44
2023-11-15,20231115,2,0,11,15,2023,4,46
2023-09-11,20230911,0,0,9,11,2023,3,37
2023-05-29,20230529,0,0,5,29,2023,2,22
2024-11-06,20241106,2,0,11,6,2024,4,45
2023-11-04,20231104,5,1,11,4,2023,4,44
2024-11-23,20241123,5,1,11,23,2024,4,47
2024-07-26,20240726,4,0,7,26,2024,3,30
2024-11-20,20241120,2,0,11,20,2024,4,47
2023-08-03,20230803,3,0,8,3,2023,3,31
2023-08-09,20230809,2,0,8,9,2023,3,32
2024-08-08,20240808,3,0,8,8,2024,3,32
2023-08-23,20230823,2,0,8,23,2023,3,34
2024-06-21,20240621,4,0,6,21,2024,2,25
2024-03-16,20240316,5,1,3,16,2024,1,11
2024-11-03,20241103,6,1,11,3,2024,4,45
2024-09-22,20240922,6,1,9,22,2024,3,39
2024-10-22,20241022,1,0,10,22,2024,4,43
2024-02-07,20240207,2,0,2,7,2024,1,6
2023-06-10,20230610,5,1,6,10,2023,2,23
2023-05-23,20230523,1,0,5,23,2023,2,21
2024-05-26,20240526,6,1,5,26,2024,2,22
2024-01-22,20240122,0,0,1,22,2024,1,4
2023-05-22,20230522,0,0,5,22,2023,2,21
2024-06-08,20240608,5,1,6,8,2024,2,23
2024-11-15,20241115,4,0,11,15,2024,4,46
2024-07-08,20240708,0,0,7,8,2024,3,28
2023-03-07,20230307,1,0,3,7,2023,1,10
2024-03-10,20240310,6,1,3,10,2024,1,11
2023-11-25,20231125,5,1,11,25,2023,4,47
2023-08-07,20230807,0,0,8,7,2023,3,32
2023-01-23,20230123,0,0,1,23,2023,1,4
2023-08-29,20230829,1,0,8,29,2023,3,35
2024-11-17,20241117,6,1,11,17,2024,4,47
2023-06-04,20230604,6,1,6,4,2023,2,23
2024-06-04,20240604,1,0,6,4,2024,2,23
2024-09-18,20240918,2,0,9,18,2024,3,38
2024-11-20,20241120,2,0,11,20,2024,4,47
2024-02-08,20240208,3,0,2,8,2024,1,6
2024-12-07,20241207,5,1,12,7,2024,4,49
2023-01-14,20230114,5,1,1,14,2023,1,2
2023-08-16,20230816,2,0,8,16,2023,3,33
2023-12-29,20231229,4,0,12,29,2023,4,52
2023-04-30,20230430,6,1,4,30,2023,2,18
2023-01-14,20230114,5,1,1,14,2023,1,2
2024-08-30,20240830,4,0,8,30,2024,3,35
2024-12-09,20241209,0,0,12,9,2024,4,50
2023-07-27,20230727,3,0,7,27,2023,3,30
2024-04-09,20240409,1,0,4,9,2024,2,15
2023-07-19,20230719,2,0,7,19,2023,3,29
2024-08-07,20240807,2,0,8,7,2024,3,32
2024-02-15,20240215,3,0,2,15,2024,1,7
2023-08-25,20230825,4,0,8,25,2023,3,34
2023-08-09,20230809,2,0,8,9,2023,3,32
2024-12-15,20241215,6,1,12,15,2024,4,51
2023-08-26,20230826,5,1,8,26,2023,3,34
2024-10-03,20241003,3,0,10,3,2024,4,40
2023-04-29,20230429,5,1,4,29,2023,2,17
2024-10-28,20241028,0,0,10,28,2024,4,44
2024-02-29,20240229,3,0,2,29,2024,1,9
2024-05-29,20240529,2,0,5,29,2024,2,22
2024-09-03,20240903,1,0,9,3,2024,3,36
2024-09-01,20240901,6,1,9,1,2024,3,36
2024-05-21,20240521,1,0,5,21,2024,2,21
2024-03-22,20240322,4,0,3,22,2024,1,12
2023-03-03,20230303,4,0,3,3,2023,1,9
2023-03-26,20230326,6,1,3,26,2023,1,13
2024-07-20,20240720,5,1,7,20,2024,3,29
2023-12-20,20231220,2,0,12,20,2023,4,51
2024-12-12,20241212,3,0,12,12,2024,4,50
2023-08-13,20230813,6,1,8,13,2023,3,33
2023-05-17,20230517,2,0,5,17,2023,2,20
2023-02-09,20230209,3,0,2,9,2023,1,6
2023-05-20,20230520,5,1,5,20,2023,2,20
2023-11-02,20231102,3,0,11,2,2023,4,44
2024-01-16,20240116,1,0,1,16,2024,1,3
2024-01-27,20240127,5,1,1,27,2024,1,4
2024-06-08,20240608,5,1,6,8,2024,2,23
